SPOT_LABEL	CH1_NBC_INT	CH1_SPOT_AREA	CH1_SPOT_BKGD	CH2_NBC_INT	CH2_SPOT_AREA	CH2_SPOT_BKGD
11628	0.2	10200	0.098	1.802	10200	1.533
11629	0.119	10300	0.111	1.78	10300	1.511
11630	141.242	10100	0.13	82.174	10100	1.541
11631	58.897	8300	0.131	41.003	8300	1.571
11632	17.255	8800	0.125	14.827	8800	1.571
11633	21.702	9300	0.13	17.974	9300	1.558
11634	6.631	8100	0.139	6.375	8100	1.58
11635	3.713	9100	0.139	4.151	9100	1.603
11636	0.254	7900	0.151	1.686	7900	1.575
11637	0.169	9300	0.148	1.6	9300	1.565
11638	0.274	6900	0.135	1.731	6900	1.567
11639	0.222	7700	0.131	1.736	7700	1.631
11640	0.174	9800	0.177	1.722	9800	1.609
11641	0.203	9800	0.185	1.701	9800	1.602
11642	0.349	8000	0.167	2.692	8000	1.618
11643	1.268	8000	0.17	2.045	8000	1.567
11644	8.043	10600	0.178	57.956	10600	1.539
11645	35.184	10300	0.204	4.467	10300	1.478
11646	0.271	9700	0.155	1.626	9700	1.499
11647	0.3	10000	0.126	1.729	10000	1.506
11648	0.15	9300	0.116	1.642	9300	1.461
11649	1.872	10600	0.124	2.9	10600	1.461
11650	0.364	9900	0.163	1.845	9900	1.51
11651	0.604	10100	0.161	2.009	10100	1.448
11652	0.144	8000	0.114	1.582	8000	1.409
11653	0.225	9700	0.122	1.635	9700	1.492
11654	0.136	8900	0.126	1.482	8900	1.481
11655	0.126	8000	0.112	1.426	8000	1.485
11656	0.128	9500	0.12	1.471	9500	1.467
11657	0.121	8000	0.128	1.46	8000	1.433
11658	0.138	9400	0.117	1.458	9400	1.43
11659	0.118	8000	0.114	1.481	8000	1.415
11660	0.129	9900	0.133	1.436	9900	1.431
11661	0.113	8000	0.122	1.444	8000	1.422
11662	0.119	8000	0.118	1.456	8000	1.41
11663	0.175	9000	0.113	1.898	9000	1.424
11664	2.46	9900	0.112	3.721	9900	1.415
11665	0.506	9600	0.138	2.143	9600	1.409
11666	0.776	9600	0.126	2.501	9600	1.418
11667	0.872	7200	0.092	2.527	7200	1.477
11668	0.13	8800	0.108	1.91	8800	1.484
11669	0.165	9500	0.127	2.024	9500	1.487
11670	0.131	9900	0.129	1.955	9900	1.499
11671	2.974	10000	0.108	4.175	10000	1.477
11672	0.164	9700	0.081	2.521	9700	1.441
11673	10.148	10600	0.112	9.267	10600	1.471
11674	0.833	10100	0.106	2.931	10100	1.5
11675	2.418	10600	0.097	4.04	10600	1.461
11676	0.158	8900	0.129	2.274	8900	1.445
11677	3.26	9600	0.13	4.355	9600	1.452
11678	0.195	9400	0.126	2.132	9400	1.479
11679	0.39	8700	0.107	2.208	8700	1.476
11680	1.248	10200	0.099	3.146	10200	1.452
11681	2.172	10200	0.113	4.029	10200	1.495
11682	0.176	9800	0.105	2.583	9800	1.565
11683	0.155	9300	0.1	2.303	9300	1.574
11684	8.184	10400	0.099	7.811	10400	1.588
11685	0.955	10300	0.109	2.693	10300	1.552
11686	1.847	9900	0.113	3.501	9900	1.478
11687	0.341	9300	0.118	2.389	9300	1.529
11688	0.171	9200	0.113	2.536	9200	1.551
11689	1.257	10300	0.108	3.122	10300	1.562
11690	0.29	8800	0.114	2.215	8800	1.502
11691	0.236	9100	0.116	2.404	9100	1.502
11692	0.583	8900	0.109	2.43	8900	1.534
11693	1.203	10500	0.103	3.252	10500	1.555
11694	0.155	9900	0.11	2.237	9900	1.514
11695	0.337	9800	0.125	2.353	9800	1.515
11696	1.427	10400	0.12	3.304	10400	1.533
11697	7.145	10800	0.12	6.723	10800	1.464
11698	0.18	9900	0.147	2.18	9900	1.458
11699	1.06	10700	0.144	2.794	10700	1.458
11700	2.656	10600	0.142	3.881	10600	1.508
11701	0.2	9100	0.119	2.164	9100	1.524
11702	0.293	10100	0.101	2.326	10100	1.526
11703	49.291	10600	0.125	36.558	10600	1.564
11704	29.05	10500	0.118	21.849	10500	1.457
11705	0.219	10500	0.11	2.196	10500	1.422
11706	0.367	9300	0.125	2.419	9300	1.429
11707	0.159	9400	0.126	2.092	9400	1.444
11708	0.147	10600	0.088	2.225	10600	1.458
11709	0.139	9800	0.113	2.068	9800	1.432
11710	0.603	10100	0.106	2.507	10100	1.41
11711	0.188	8400	0.093	1.722	8400	1.4
11712	0.178	8500	0.117	1.736	8500	1.457
11713	0.154	8900	0.112	1.692	8900	1.437
11714	0.139	8600	0.108	1.804	8600	1.379
11715	0.12	9200	0.117	2.063	9200	1.375
11716	0.138	9200	0.101	1.839	9200	1.451
11717	0.143	9600	0.092	1.854	9600	1.435
11718	0.152	7800	0.121	2.01	7800	1.498
11719	2.196	9500	0.115	3.739	9500	1.548
11720	0.516	9300	0.094	2.337	9300	1.478
11721	0.154	8500	0.081	1.873	8500	1.438
11722	1.892	9800	0.105	3.316	9800	1.455
11723	0.146	9300	0.102	1.802	9300	1.476
11724	0.725	8900	0.097	2.419	8900	1.419
11725	1.317	9300	0.116	2.775	9300	1.401
11726	0.138	9300	0.113	1.674	9300	1.445
11727	1.072	9900	0.111	2.933	9900	1.471
11728	21.9	10500	0.114	18.888	10500	1.446
11729	0.152	8000	0.116	1.711	8000	1.45
11730	0.153	10000	0.119	2.497	10000	1.513
11731	0.159	9600	0.104	2.493	9600	1.611
11732	1.088	10700	0.103	3.331	10700	1.622
11733	0.383	9600	0.105	2.494	9600	1.61
11734	0.2	9700	0.094	2.198	9700	1.535
11735	0.147	10800	0.107	2.31	10800	1.523
11736	0.404	8800	0.107	2.217	8800	1.544
11737	2.978	10100	0.108	4.037	10100	1.56
11738	0.132	9500	0.117	2.099	9500	1.567
11739	2.263	10600	0.12	3.844	10600	1.538
11740	0.134	10100	0.113	2.151	10100	1.535
11741	0.14	9800	0.087	2.062	9800	1.507
11742	2.573	10800	0.084	4.141	10800	1.522
11743	0.224	9000	0.085	2.099	9000	1.525
11744	0.129	8800	0.103	2.022	8800	1.525
11745	2.645	10200	0.133	3.639	10200	1.46
11746	0.149	8700	0.169	1.907	8700	1.46
11747	0.381	8700	0.158	2.064	8700	1.443
11748	0.152	8300	0.144	1.953	8300	1.466
11749	13.037	10000	0.14	10.467	10000	1.562
11750	0.206	8700	0.119	2.005	8700	1.529
11751	1.59	2400	0.131	2.482	2400	1.508
11752	0.159	9000	0.136	1.696	9000	1.561
11753	0.535	5500	0.118	2.08	5500	1.565
11754	0.133	9300	0.117	1.882	9300	1.505
11755	0.328	8100	0.127	1.957	8100	1.497
11756	0.132	8500	0.109	1.642	8500	1.456
11757	11.387	10300	0.093	10.178	10300	1.42
11758	0.245	9600	0.094	1.926	9600	1.41
11759	1.189	10700	0.082	2.987	10700	1.376
11760	0.262	10000	0.081	2.157	10000	1.434
11761	0.832	10800	0.133	2.635	10800	1.452
11762	0.235	10200	0.134	2.502	10200	1.38
11763	0.138	10300	0.117	2.083	10300	1.365
11764	0.816	10600	0.102	2.556	10600	1.41
11765	0.339	10100	0.093	2.362	10100	1.447
11766	4.499	10700	0.093	5.793	10700	1.5
11767	0.303	10000	0.115	2.225	10000	1.534
11768	0.234	9300	0.106	2.091	9300	1.527
11769	0.116	10100	0.1	2.159	10100	1.462
11770	0.111	9100	0.096	2.042	9100	1.447
11771	0.117	10200	0.111	2.171	10200	1.503
11772	0.225	10400	0.114	2.241	10400	1.476
11773	0.132	10000	0.104	1.958	10000	1.426
11774	2.897	10600	0.118	3.667	10600	1.401
11775	0.88	10100	0.111	2.673	10100	1.442
11776	0.618	8000	0.111	2.234	8000	1.481
11777	0.74	8600	0.133	2.439	8600	1.487
11778	0.123	9400	0.125	1.832	9400	1.481
11779	0.169	9400	0.11	1.953	9400	1.532
11780	0.179	8100	0.108	1.986	8100	1.572
11781	0.489	7900	0.106	2.349	7900	1.626
11782	0.478	8500	0.108	2.218	8500	1.57
11783	0.291	8400	0.091	1.958	8400	1.492
11784	0.24	7400	0.097	2.072	7400	1.524
11785	0.136	9300	0.125	1.837	9300	1.523
11786	0.191	8500	0.121	2.101	8500	1.554
11787	0.141	8300	0.12	1.896	8300	1.612
11788	0.246	8400	0.114	2.016	8400	1.571
11789	0.513	8200	0.108	2.321	8200	1.539
11790	0.131	8700	0.087	1.892	8700	1.527
11791	0.142	10500	0.089	2.135	10500	1.492
11792	0.155	9500	0.126	1.947	9500	1.442
11793	0.139	10600	0.115	2.046	10600	1.477
11794	1.372	10600	0.125	2.937	10600	1.426
11795	0.148	10000	0.145	2.3	10000	1.489
11796	0.186	10800	0.127	2.211	10800	1.528
11797	0.143	10600	0.13	2.092	10600	1.576
11798	0.426	10300	0.126	2.253	10300	1.537
11799	0.184	9400	0.12	2.059	9400	1.473
11800	0.409	10300	0.124	2.313	10300	1.529
11801	0.602	10700	0.123	2.451	10700	1.541
11802	0.225	9700	0.115	2.097	9700	1.499
11803	1.772	10800	0.15	3.095	10800	1.477
11804	0.134	10200	0.14	1.931	10200	1.511
11805	0.282	10500	0.101	2.178	10500	1.414
11806	0.128	8800	0.082	1.743	8800	1.377
11807	0.44	9600	0.094	2.077	9600	1.407
11808	0.298	9000	0.099	2.051	9000	1.386
11809	0.175	9000	0.097	1.975	9000	1.411
11810	0.126	9500	0.097	1.881	9500	1.443
11811	0.225	9800	0.127	1.937	9800	1.361
11812	10.577	10500	0.12	9.338	10500	1.38
11813	14.522	10000	0.11	13.047	10000	1.422
11814	0.302	9900	0.092	2.091	9900	1.476
11815	0.25	8200	0.127	1.856	8200	1.565
11816	0.312	9000	0.128	2.04	9000	1.55
11817	0.122	9100	0.096	1.939	9100	1.502
11818	0.127	9300	0.091	1.674	9300	1.457
11819	0.176	9600	0.1	1.872	9600	1.459
11820	0.116	9700	0.111	1.633	9700	1.483
11821	0.975	9700	0.124	2.337	9700	1.476
11822	0.121	8600	0.12	1.794	8600	1.471
11823	4.193	10500	0.123	5.002	10500	1.428
11824	0.275	10200	0.123	2.312	10200	1.457
11825	1.833	10000	0.129	3.122	10000	1.505
11826	0.212	10500	0.134	2.19	10500	1.525
11827	0.191	10100	0.104	2.034	10100	1.533
11828	0.239	10600	0.102	2.279	10600	1.546
11829	0.155	8600	0.108	1.874	8600	1.567
11830	1.094	11200	0.118	3.081	11200	1.577
11831	0.246	9600	0.12	2.262	9600	1.577
11832	0.131	9800	0.101	2.076	9800	1.481
11833	0.664	10200	0.101	2.531	10200	1.476
11834	0.143	9400	0.132	2.044	9400	1.519
11835	0.142	9900	0.134	2.164	9900	1.566
11836	0.14	9100	0.123	1.873	9100	1.623
11837	0.155	9400	0.123	2.126	9400	1.596
11838	0.359	10200	0.118	2.353	10200	1.527
11839	25.641	10600	0.116	21.183	10600	1.531
11840	0.204	7800	0.127	1.795	7800	1.521
11841	0.153	9300	0.134	1.729	9300	1.418
11842	0.163	8400	0.12	1.775	8400	1.448
11843	0.158	9200	0.109	1.717	9200	1.453
11844	0.42	8700	0.129	1.928	8700	1.5
11845	12.868	10200	0.124	10.35	10200	1.505
11846	0.164	9200	0.124	1.903	9200	1.47
11847	0.158	6700	0.122	1.767	6700	1.424
11848	0.268	8400	0.124	1.931	8400	1.452
11849	0.132	9100	0.124	1.755	9100	1.481
11850	0.223	9700	0.12	2.042	9700	1.499
11851	5.204	10300	0.114	5.273	10300	1.491
11852	0.151	10200	0.121	1.94	10200	1.452
11853	0.133	9200	0.127	1.671	9200	1.426
11854	0.147	8600	0.113	1.667	8600	1.409
11855	0.524	10800	0.112	2.35	10800	1.38
11856	1.051	10900	0.086	2.571	10900	1.407
11857	4.119	10800	0.087	4.282	10800	1.393
11858	3.156	10900	0.107	3.922	10900	1.432
11859	1.065	11000	0.089	2.415	11000	1.413
11860	0.406	10300	0.095	2.099	10300	1.384
11861	0.503	10900	0.119	2.218	10900	1.383
11862	0.142	10400	0.129	1.938	10400	1.42
11863	0.392	10900	0.135	2.186	10900	1.494
11864	3.522	10700	0.146	4.244	10700	1.519
11865	1.495	10000	0.135	3.059	10000	1.554
11866	0.132	10200	0.097	2.058	10200	1.51
11867	0.493	10400	0.117	2.29	10400	1.464
11868	4.332	10400	0.118	4.856	10400	1.427
11869	0.331	10600	0.103	2.092	10600	1.452
11870	8.143	11200	0.093	7.294	11200	1.46
11871	0.198	9600	0.094	1.684	9600	1.475
11872	0.516	9700	0.101	2.08	9700	1.481
11873	0.187	10600	0.117	1.936	10600	1.442
11874	0.118	10600	0.138	1.928	10600	1.47
11875	0.275	10500	0.131	2.028	10500	1.5
11876	0.826	10600	0.104	2.46	10600	1.516
11877	0.413	9800	0.104	2.137	9800	1.545
11878	0.175	9900	0.12	1.947	9900	1.591
11879	0.166	10400	0.133	1.986	10400	1.555
11880	1.105	9600	0.137	2.49	9600	1.584
11881	12.765	10700	0.12	10.087	10700	1.571
11882	0.153	8400	0.115	1.891	8400	1.581
11883	12.34	10400	0.115	10.447	10400	1.645
11884	0.552	9000	0.122	2.078	9000	1.559
11885	0.136	8800	0.119	1.924	8800	1.53
11886	0.623	6300	0.128	2.076	6300	1.568
11887	5.333	10900	0.157	6.047	10900	1.533
11888	0.306	9700	0.121	1.959	9700	1.547
11889	2.787	11200	0.121	4.008	11200	1.569
11890	1.385	10800	0.14	2.87	10800	1.532
11891	3.146	10500	0.125	4.07	10500	1.495
11892	0.168	10400	0.143	1.871	10400	1.434
11893	0.428	10700	0.139	2.391	10700	1.509
11894	0.845	10600	0.119	2.447	10600	1.531
11895	1.127	10300	0.112	2.4	10300	1.471
11896	0.159	10100	0.117	1.871	10100	1.424
11897	0.152	8400	0.125	1.789	8400	1.451
11898	0.167	9600	0.118	2.014	9600	1.452
11899	13.346	11100	0.1	11.064	11100	1.457
11900	0.197	9000	0.101	1.919	9000	1.509
11901	0.147	10200	0.112	1.664	10200	1.451
11902	0.348	10400	0.127	2.111	10400	1.428
11903	0.175	9500	0.118	1.758	9500	1.418
11904	0.487	9700	0.112	1.941	9700	1.407
11905	47.376	10600	0.115	34.045	10600	1.481
11906	0.3	8000	0.094	1.984	8000	1.466
11907	0.175	8600	0.108	1.742	8600	1.41
11908	4.011	10000	0.102	4.466	10000	1.396
11909	0.267	10600	0.122	1.809	10600	1.376
11910	0.27	9200	0.132	1.784	9200	1.377
11911	0.124	9000	0.122	1.7	9000	1.43
11912	0.768	10200	0.129	2.186	10200	1.507
11913	0.39	10000	0.121	1.971	10000	1.522
11914	0.129	9800	0.112	1.684	9800	1.546
11915	0.125	9200	0.118	1.689	9200	1.484
11916	0.135	9700	0.119	1.706	9700	1.464
11917	0.117	10600	0.118	1.739	10600	1.427
11918	0.346	8400	0.109	1.779	8400	1.441
11919	0.21	10700	0.096	1.815	10700	1.429
11920	1.59	10900	0.088	2.856	10900	1.462
11921	2.451	11100	0.1	3.734	11100	1.484
11922	0.212	10400	0.12	1.923	10400	1.426
11923	0.212	11200	0.122	2.199	11200	1.426
11924	0.745	10700	0.123	2.556	10700	1.493
11925	0.419	10300	0.123	2.159	10300	1.495
11926	0.79	10600	0.147	2.442	10600	1.546
11927	0.15	10500	0.148	1.873	10500	1.588
11928	0.159	8800	0.145	1.943	8800	1.577
11929	0.164	9500	0.138	1.957	9500	1.622
11930	0.517	10700	0.12	2.4	10700	1.59
11931	0.863	10900	0.108	2.419	10900	1.611
11932	0.157	10000	0.112	1.881	10000	1.652
11933	1.363	10200	0.118	2.792	10200	1.621
11934	1.667	3300	0.104	2.198	3300	1.52
11935	0.303	9200	0.133	1.892	9200	1.549
11936	17.641	10600	0.162	15.042	10600	1.557
11937	0.153	9700	0.139	1.882	9700	1.538
11938	0.418	10700	0.125	2.042	10700	1.54
11939	0.863	10200	0.134	2.38	10200	1.536
11940	0.119	10300	0.127	1.873	10300	1.482
11941	0.175	9700	0.152	1.856	9700	1.486
11942	242.608	10200	0.175	193.134	10200	1.507
11943	0.438	8000	0.125	1.842	8000	1.523
11944	0.191	9000	0.121	1.659	9000	1.523
11945	0.135	10400	0.124	1.544	10400	1.518
11946	0.422	7800	0.123	1.983	7800	1.511
11947	0.399	9300	0.106	1.832	9300	1.46
11948	0.163	7400	0.095	1.612	7400	1.488
11949	1.461	9300	0.104	2.736	9300	1.509
11950	0.262	3900	0.118	1.668	3900	1.511
11951	0.122	10100	0.118	1.753	10100	1.513
11952	1.055	10800	0.117	2.531	10800	1.432
11953	0.144	10400	0.109	1.942	10400	1.408
11954	0.2	10300	0.134	1.735	10300	1.423
11955	0.828	10100	0.115	2.188	10100	1.426
11956	1.078	10700	0.113	2.471	10700	1.393
11957	0.176	10000	0.099	1.994	10000	1.41
11958	0.145	7700	0.128	1.501	7700	1.405
11959	0.33	10400	0.134	1.94	10400	1.386
11960	0.649	10500	0.129	2.259	10500	1.428
11961	2.741	10800	0.116	3.84	10800	1.528
11962	3.415	10500	0.099	4.143	10500	1.536
11963	0.234	10300	0.125	1.864	10300	1.448
11964	0.288	10400	0.122	2.068	10400	1.422
11965	2.764	11100	0.121	3.801	11100	1.437
11966	0.54	10600	0.115	2.189	10600	1.415
11967	0.328	8200	0.115	1.781	8200	1.444
11968	0.556	10200	0.127	1.992	10200	1.423
11969	0.177	10000	0.108	1.705	10000	1.429
11970	0.138	9000	0.111	1.728	9000	1.473
11971	2.456	10500	0.12	3.175	10500	1.481
11972	1.094	10700	0.103	2.497	10700	1.43
11973	0.16	9300	0.122	1.764	9300	1.469
11974	0.465	10100	0.143	1.989	10100	1.545
11975	0.15	10700	0.151	1.686	10700	1.55
11976	2.38	10400	0.14	3.259	10400	1.563
11977	0.667	9300	0.125	2.18	9300	1.614
11978	0.691	9800	0.12	2.339	9800	1.637
11979	0.828	9900	0.121	2.268	9900	1.583
11980	0.172	10400	0.106	1.772	10400	1.59
11981	0.216	10000	0.113	1.862	10000	1.63
11982	0.406	9600	0.126	2.091	9600	1.627
11983	4.369	11000	0.129	5.201	11000	1.602
11984	0.226	10700	0.13	2.121	10700	1.54
11985	0.319	10500	0.137	2.113	10500	1.575
11986	0.153	10400	0.139	2.005	10400	1.554
11987	0.188	10500	0.121	1.903	10500	1.513
11988	0.724	11000	0.121	2.478	11000	1.479
11989	0.282	10300	0.121	1.851	10300	1.406
11990	0.414	10900	0.125	2.113	10900	1.475
11991	0.255	10600	0.146	1.754	10600	1.509
11992	0.141	9000	0.116	1.698	9000	1.456
11993	0.412	10600	0.125	2.058	10600	1.473
11994	0.137	10200	0.14	1.829	10200	1.512
11995	0.23	10000	0.122	1.742	10000	1.464
11996	0.126	9600	0.106	1.709	9600	1.453
11997	0.686	11000	0.103	2.304	11000	1.509
11998	1.227	10600	0.118	2.4	10600	1.524
11999	1.652	10500	0.115	2.805	10500	1.515
12000	0.169	9300	0.116	1.667	9300	1.515
12001	0.115	8000	0.121	1.646	8000	1.489
12002	0.126	10100	0.096	1.619	10100	1.42
12003	0.128	10100	0.116	1.602	10100	1.419
12004	1.891	9800	0.107	3.035	9800	1.437
12005	0.958	10600	0.116	2.308	10600	1.399
12006	2.633	10800	0.104	4.063	10800	1.467
12007	0.954	10600	0.114	2.326	10600	1.436
12008	0.132	8700	0.128	1.695	8700	1.386
12009	0.119	10000	0.129	1.738	10000	1.389
12010	0.14	9400	0.131	1.644	9400	1.459
12011	4.004	10500	0.112	4.361	10500	1.535
12012	0.708	10400	0.126	2.181	10400	1.46
12013	3.339	10700	0.123	4.157	10700	1.43
12014	0.118	10100	0.116	1.665	10100	1.424
12015	0.783	10400	0.113	2.225	10400	1.41
12016	0.152	9200	0.108	1.616	9200	1.436
12017	0.47	10600	0.102	1.964	10600	1.484
12018	0.147	9200	0.12	1.671	9200	1.449
12019	2.025	10800	0.121	3.113	10800	1.451
12020	0.385	10900	0.087	2.2	10900	1.493
12021	0.131	6600	0.102	1.744	6600	1.482
12022	3.686	10400	0.137	4.05	10400	1.452
12023	0.192	10400	0.146	1.751	10400	1.527
12024	0.199	11100	0.14	2.08	11100	1.547
12025	3.244	11200	0.126	4.061	11200	1.591
12026	2.895	10800	0.119	3.885	10800	1.643
12027	0.165	10100	0.116	2.216	10100	1.603
12028	0.139	9700	0.115	2.072	9700	1.574
12029	1.652	9300	0.113	3.073	9300	1.581
12030	0.148	9800	0.121	1.927	9800	1.624
12031	15.181	5700	0.123	11.704	5700	1.644
12032	6.081	4500	0.123	5.996	4500	1.637
12033	4.841	7500	0.122	4.95	7500	1.54
12034	6.215	6400	0.121	5.78	6400	1.535
12035	2.222	5100	0.161	3.281	5100	1.553
12036	2.022	6700	0.121	3.078	6700	1.528
12037	0.147	8000	0.13	1.591	8000	1.465
12038	0.138	9100	0.13	1.623	9100	1.457
12039	0.158	8700	0.113	1.63	8700	1.449
12040	0.149	8300	0.108	1.576	8300	1.467
12041	0.134	9800	0.112	1.609	9800	1.441
12042	0.149	8700	0.112	1.59	8700	1.453
12043	0.164	9000	0.124	1.661	9000	1.456
12044	0.46	4100	0.121	1.738	4100	1.465
12045	3.259	7300	0.117	22.036	7300	1.466
12046	7.939	6800	0.116	2.247	6800	1.465
12047	3.692	10100	0.113	4.218	10100	1.47
12048	0.319	9900	0.108	1.836	9900	1.484
12049	1.307	10300	0.124	2.527	10300	1.492
12050	0.252	9900	0.124	1.731	9900	1.458
12051	32.579	10800	0.119	2.006	10800	1.42
12052	1.541	10300	0.117	2.553	10300	1.419
12053	0.888	10200	0.107	2.227	10200	1.476
12054	1.59	10400	0.11	2.561	10400	1.488
12055	0.331	9700	0.11	1.851	9700	1.413
12056	0.181	9500	0.076	1.683	9500	1.442
12057	0.14	10700	0.105	1.538	10700	1.379
12058	0.119	8700	0.128	1.581	8700	1.381
12059	0.236	8900	0.139	1.758	8900	1.415
12060	0.127	8000	0.109	1.625	8000	1.495
12061	0.127	10600	0.125	1.669	10600	1.497
12062	0.277	9200	0.129	1.811	9200	1.493
12063	0.128	10100	0.116	1.778	10100	1.437
12064	1.831	10600	0.129	2.946	10600	1.429
12065	0.981	10800	0.112	2.271	10800	1.45
12066	1.559	10800	0.093	2.679	10800	1.45
12067	1.073	10800	0.124	2.453	10800	1.44
12068	2.658	10600	0.128	3.489	10600	1.424
12069	2.68	10700	0.085	3.903	10700	1.461
12070	25.046	10900	0.111	18.302	10900	1.461
12071	0.193	9400	0.129	1.739	9400	1.452
12072	0.603	10600	0.127	2.056	10600	1.509
12073	0.184	9900	0.126	1.918	9900	1.535
12074	0.152	10100	0.123	1.804	10100	1.568
12075	0.162	10400	0.115	2.046	10400	1.641
12076	0.158	8900	0.112	1.806	8900	1.578
12077	0.143	9200	0.121	1.788	9200	1.57
12078	0.884	10700	0.122	2.408	10700	1.574
12079	0.144	9500	0.13	1.724	9500	1.565
12080	0.249	10100	0.137	1.959	10100	1.643
12081	1.674	10500	0.13	3.175	10500	1.636
12082	0.222	10300	0.121	1.778	10300	1.543
12083	0.119	10100	0.113	1.758	10100	1.469
12084	0.483	10400	0.127	2.002	10400	1.507
12085	0.14	8900	0.106	1.699	8900	1.518
12086	0.549	10000	0.1	2.063	10000	1.502
12087	0.14	7800	0.124	1.68	7800	1.502
12088	0.148	9700	0.124	1.679	9700	1.47
12089	2.041	10400	0.14	2.942	10400	1.486
12090	0.141	9700	0.14	1.588	9700	1.529
12091	0.131	8000	0.141	1.616	8000	1.455
12092	0.477	9300	0.126	1.89	9300	1.45
12093	0.384	9400	0.119	1.784	9400	1.498
12094	0.123	9100	0.128	1.602	9100	1.493
12095	0.23	10400	0.128	1.851	10400	1.42
12096	0.736	10600	0.111	2.146	10600	1.438
12097	0.16	8900	0.114	1.836	8900	1.447
12098	0.256	10600	0.127	1.911	10600	1.447
12099	0.879	10600	0.136	2.326	10600	1.402
12100	0.459	9900	0.125	1.867	9900	1.396
12101	0.138	9800	0.117	1.637	9800	1.401
12102	0.146	10200	0.111	1.739	10200	1.422
12103	0.152	9700	0.111	1.888	9700	1.488
12104	0.127	10100	0.077	1.856	10100	1.362
12105	0.303	9700	0.077	1.955	9700	1.424
12106	0.265	10500	0.097	1.839	10500	1.393
12107	6.8	11200	0.112	6.231	11200	1.4
12108	0.77	11100	0.112	2.499	11100	1.492
12109	0.138	10600	0.099	1.759	10600	1.541
12110	0.26	11100	0.111	2.099	11100	1.503
12111	0.185	10600	0.129	1.738	10600	1.498
12112	0.119	8300	0.134	1.656	8300	1.463
12113	0.128	9800	0.139	1.643	9800	1.473
12114	0.119	10500	0.12	1.658	10500	1.502
12115	0.121	10000	0.119	1.677	10000	1.445
12116	0.201	9800	0.128	1.673	9800	1.409
12117	0.154	8700	0.118	1.674	8700	1.431
12118	0.132	9700	0.09	1.624	9700	1.466
12119	2.109	10100	0.107	2.942	10100	1.46
12120	0.142	7800	0.121	1.628	7800	1.484
12121	6.935	11100	0.118	6.159	11100	1.474
12122	0.364	10500	0.116	1.947	10500	1.493
12123	0.188	9200	0.119	1.855	9200	1.568
12124	0.151	8900	0.112	1.837	8900	1.604
12125	1.693	10400	0.112	2.678	10400	1.582
12126	0.138	9400	0.138	1.764	9400	1.579
12127	0.148	8700	0.128	1.735	8700	1.582
12128	0.222	10500	0.123	1.813	10500	1.578
12129	1.25	11200	0.138	2.691	11200	1.623
12130	0.155	10600	0.141	1.955	10600	1.617
12131	0.144	10600	0.108	1.911	10600	1.566
12132	0.595	10600	0.108	2.066	10600	1.553
12133	0.253	10500	0.121	1.806	10500	1.523
12134	9.653	10600	0.1	8.123	10600	1.518
12135	2.22	10700	0.094	3.52	10700	1.493
12136	7.736	11200	0.112	7.121	11200	1.49
12137	0.196	10700	0.138	1.824	10700	1.468
12138	1.156	11000	0.134	2.65	11000	1.478
12139	0.298	10700	0.121	1.941	10700	1.503
12140	0.144	10700	0.146	1.966	10700	1.442
12141	2.844	11200	0.145	3.621	11200	1.461
12142	0.189	9000	0.113	1.736	9000	1.504
12143	0.384	10500	0.114	1.915	10500	1.481
12144	0.2	9400	0.117	1.675	9400	1.444
12145	0.316	10200	0.117	1.812	10200	1.426
12146	0.13	9500	0.134	1.688	9500	1.428
12147	0.092	8000	0.129	1.712	8000	1.47
12148	0.124	9900	0.129	1.633	9900	1.436
12149	0.872	10100	0.139	2.127	10100	1.389
12150	15.904	11000	0.135	11.829	11000	1.401
12151	0.21	9700	0.113	1.607	9700	1.419
