SPOT_LABEL	CH1_NBC_INT	CH1_SPOT_AREA	CH1_SPOT_BKGD	CH2_NBC_INT	CH2_SPOT_AREA	CH2_SPOT_BKGD
16553	0.128	10000	0.115	2.096	10000	1.845
16554	0.363	9800	0.117	2.51	9800	1.896
16555	0.435	9900	0.108	2.558	9900	1.854
16556	2.658	10500	0.096	4.304	10500	1.799
16557	0.231	9200	0.12	2.056	9200	1.802
16558	0.14	8500	0.121	2.052	8500	1.79
16559	0.144	9300	0.097	2.316	9300	1.767
16560	0.362	9700	0.104	2.501	9700	1.766
16561	0.267	9500	0.112	2.307	9500	1.762
16562	0.136	10000	0.114	2	10000	1.732
16563	0.74	10300	0.168	2.527	10300	1.718
16564	0.188	8600	0.165	1.955	8600	1.777
16565	0.273	9800	0.166	2.103	9800	1.812
16566	0.172	9800	0.162	2.074	9800	1.79
16567	0.3	7700	0.131	2.22	7700	1.839
16568	0.183	8700	0.153	2.105	8700	1.908
16569	13.829	10200	0.143	14.231	10200	1.917
16570	0.195	7100	0.125	2.151	7100	1.888
16571	1.739	10400	0.153	3.61	10400	1.861
16572	0.2	10000	0.183	2.029	10000	1.914
16573	0.621	9500	0.165	2.408	9500	1.91
16574	0.494	9600	0.136	2.467	9600	1.865
16575	4.947	10400	0.147	6.341	10400	1.863
16576	1.512	9200	0.15	3.338	9200	1.89
16577	0.185	9200	0.152	2.138	9200	1.928
16578	0.164	7200	0.181	2.222	7200	1.96
16579	4.462	10500	0.188	5.803	10500	1.922
16580	0.673	10600	0.166	2.772	10600	1.939
16581	0.275	8300	0.149	2.364	8300	1.925
16582	0.228	9000	0.14	2.18	9000	1.918
16583	0.649	10200	0.144	2.679	10200	1.932
16584	0.161	10000	0.132	2.318	10000	1.903
16585	0.12	10000	0.109	2.067	10000	1.779
16586	0.152	9600	0.128	2.401	9600	1.805
16587	0.159	9400	0.134	2.4	9400	1.845
16588	0.863	10200	0.127	2.755	10200	1.783
16589	0.767	9800	0.166	2.798	9800	1.851
16590	0.188	9200	0.153	2.295	9200	1.927
16591	0.264	9700	0.13	2.237	9700	1.875
16592	4.027	10800	0.127	5.174	10800	1.878
16593	4.172	10600	0.135	6.557	10600	1.895
16594	0.259	10700	0.133	2.291	10700	1.841
16595	1.461	10400	0.126	3.346	10400	1.828
16596	4.877	10300	0.12	6.289	10300	1.872
16597	1.095	9400	0.12	2.942	9400	1.886
16598	1.222	9900	0.127	3.387	9900	1.893
16599	0.346	8300	0.129	2.235	8300	1.862
16600	0.131	8000	0.109	2.016	8000	1.838
16601	0.341	8700	0.106	2.2	8700	1.858
16602	0.134	8600	0.126	2.027	8600	1.837
16603	0.321	7500	0.142	2.149	7500	1.893
16604	0.14	8900	0.141	2.174	8900	1.873
16605	0.16	9600	0.127	2.158	9600	1.814
16606	0.142	8900	0.121	2.137	8900	1.806
16607	0.473	8800	0.12	2.293	8800	1.775
16608	0.168	10500	0.096	2.06	10500	1.793
16609	0.15	10200	0.102	2.018	10200	1.787
16610	0.158	9900	0.106	2.087	9900	1.743
16611	1.025	8900	0.095	2.714	8900	1.721
16612	9.809	10500	0.171	10.742	10500	1.748
16613	0.259	8400	0.167	2.06	8400	1.758
16614	0.439	10900	0.169	2.326	10900	1.781
16615	0.364	10600	0.162	2.592	10600	1.793
16616	0.926	11100	0.136	3.002	11100	1.922
16617	0.213	8900	0.158	2.262	8900	1.937
16618	0.17	9500	0.135	2.266	9500	1.925
16619	0.201	10200	0.114	2.243	10200	1.875
16620	0.343	9000	0.125	2.446	9000	1.868
16621	1.278	10900	0.172	3.114	10900	1.898
16622	0.194	9700	0.192	1.978	9700	1.896
16623	0.195	10200	0.11	2.138	10200	1.852
16624	0.216	9500	0.11	2.159	9500	1.848
16625	0.316	10200	0.136	2.415	10200	1.852
16626	0.289	9800	0.147	2.135	9800	1.894
16627	0.775	10200	0.176	2.937	10200	1.927
16628	232.73	10300	0.245	177.433	10300	1.927
16629	123.316	9600	0.221	98.448	9600	1.929
16630	24.472	9500	0.19	26.538	9500	1.908
16631	26.73	9600	0.145	24.332	9600	1.917
16632	5.653	8000	0.135	6.804	8000	1.904
16633	3.854	8900	0.131	5.298	8900	1.89
16634	0.785	8300	0.119	2.723	8300	1.886
16635	0.262	8000	0.127	2.05	8000	1.81
16636	0.254	7700	0.132	2.105	7700	1.848
16637	0.212	6600	0.107	2.026	6600	1.825
16638	0.153	8000	0.106	2.023	8000	1.881
16639	0.171	8500	0.115	2.078	8500	1.898
16640	0.361	6900	0.123	3.911	6900	1.855
16641	1.641	7800	0.153	2.593	7800	1.889
16642	7.556	10100	0.151	61.206	10100	1.898
16643	35.822	9900	0.131	6.016	9900	1.89
16644	0.173	9600	0.125	2.111	9600	1.833
16645	0.122	7400	0.119	2.053	7400	1.844
16646	0.419	9000	0.121	2.434	9000	1.859
16647	0.367	9000	0.126	2.328	9000	1.89
16648	0.5	9300	0.141	2.33	9300	1.821
16649	0.146	9300	0.147	2.021	9300	1.843
16650	0.132	9000	0.103	1.974	9000	1.87
16651	0.305	7800	0.103	2.121	7800	1.862
16652	0.13	8200	0.133	1.803	8200	1.875
16653	0.123	8900	0.129	1.823	8900	1.863
16654	0.123	9900	0.126	1.823	9900	1.842
16655	0.121	8000	0.11	1.824	8000	1.84
16656	0.115	8000	0.094	1.845	8000	1.8
16657	0.109	8000	0.099	1.787	8000	1.83
16658	0.155	3600	0.101	1.824	3600	1.793
16659	0.108	8000	0.103	1.764	8000	1.737
16660	0.12	8000	0.097	1.76	8000	1.734
16661	3.319	9300	0.15	5.57	9300	1.703
16662	0.779	8800	0.142	2.899	8800	1.65
16663	0.314	8800	0.114	2.684	8800	1.707
16664	0.19	9600	0.159	2.536	9600	1.85
16665	0.701	8400	0.165	3.019	8400	1.836
16666	4.392	9400	0.144	6.793	9400	1.815
16667	0.561	9800	0.128	3.313	9800	1.794
16668	0.178	9800	0.125	2.644	9800	1.787
16669	0.282	8900	0.122	2.81	8900	1.786
16670	0.165	8500	0.115	2.667	8500	1.796
16671	0.355	8700	0.115	2.907	8700	1.778
16672	0.166	8100	0.143	2.558	8100	1.793
16673	14.793	9500	0.141	15.358	9500	1.782
16674	1.329	8700	0.135	4.176	8700	1.795
16675	0.195	9400	0.124	2.76	9400	1.883
16676	2.27	10200	0.145	4.592	10200	1.817
16677	0.652	8400	0.163	3.127	8400	1.817
16678	1.038	9100	0.126	3.597	9100	1.791
16679	0.179	8800	0.11	2.529	8800	1.772
16680	0.182	9200	0.118	2.929	9200	1.863
16681	3.689	9700	0.13	5.645	9700	1.86
16682	0.249	7900	0.155	2.615	7900	1.83
16683	0.26	8100	0.18	2.817	8100	1.83
16684	0.429	8100	0.19	2.824	8100	1.881
16685	0.255	8700	0.195	2.658	8700	1.857
16686	0.248	8400	0.197	2.501	8400	1.83
16687	0.22	8300	0.203	2.347	8300	1.861
16688	0.412	8200	0.244	2.885	8200	1.925
16689	0.335	6700	0.211	2.538	6700	1.917
16690	0.199	7300	0.15	2.341	7300	1.863
16691	0.167	6900	0.107	2.391	6900	1.833
16692	1.947	9200	0.097	4.226	9200	1.813
16693	1.117	8900	0.099	3.478	8900	1.847
16694	0.356	10200	0.117	3.417	10200	1.819
16695	0.313	9600	0.14	2.871	9600	1.851
16696	0.571	9300	0.135	3.232	9300	1.811
16697	2.893	10200	0.141	5.081	10200	1.806
16698	0.285	8500	0.14	2.835	8500	1.84
16699	4.101	9900	0.121	6.351	9900	1.831
16700	0.233	9200	0.104	2.694	9200	1.798
16701	0.418	9000	0.112	2.914	9000	1.839
16702	0.156	9300	0.125	3.059	9300	1.837
16703	0.193	9400	0.139	2.623	9400	1.849
16704	1.563	9800	0.148	4.2	9800	1.884
16705	0.434	9000	0.128	2.869	9000	1.793
16706	0.549	8700	0.099	3.131	8700	1.778
16707	0.315	7600	0.102	2.699	7600	1.774
16708	0.335	9200	0.106	2.919	9200	1.775
16709	1.04	9000	0.1	3.146	9000	1.784
16710	0.444	8400	0.171	2.593	8400	1.684
16711	0.636	8400	0.136	2.712	8400	1.664
16712	0.496	7700	0.106	2.597	7700	1.685
16713	0.154	8700	0.114	2.391	8700	1.793
16714	0.151	9400	0.152	2.298	9400	1.861
16715	0.18	7500	0.152	2.332	7500	1.851
16716	0.164	8700	0.146	2.313	8700	1.811
16717	0.193	8900	0.125	2.402	8900	1.798
16718	2.069	8400	0.115	4.131	8400	1.767
16719	1.077	9100	0.111	3.334	9100	1.765
16720	1.718	8900	0.102	3.811	8900	1.771
16721	0.379	8200	0.111	2.579	8200	1.777
16722	0.175	8900	0.139	2.536	8900	1.769
16723	2.028	8900	0.139	4.216	8900	1.775
16724	0.159	8800	0.131	2.386	8800	1.829
16725	0.491	8900	0.147	2.964	8900	1.802
16726	2.249	10100	0.175	4.661	10100	1.791
16727	0.194	9300	0.128	2.851	9300	1.791
16728	0.185	9300	0.107	2.68	9300	1.777
16729	0.289	9500	0.106	3.069	9500	1.889
16730	0.152	9300	0.096	2.622	9300	1.885
16731	0.183	8800	0.13	2.813	8800	1.827
16732	0.701	9900	0.183	3.484	9900	1.825
16733	0.32	9800	0.195	3.017	9800	1.846
16734	0.267	9100	0.203	2.696	9100	1.859
16735	0.259	9800	0.214	2.762	9800	1.874
16736	0.255	9000	0.188	2.602	9000	1.887
16737	0.573	10000	0.205	3.439	10000	1.894
16738	0.341	9400	0.168	2.764	9400	1.902
16739	23.331	10400	0.117	22.545	10400	1.868
16740	0.39	9300	0.1	2.954	9300	1.818
16741	0.202	8400	0.088	2.682	8400	1.825
16742	1.228	8900	0.091	3.678	8900	1.855
16743	0.55	8400	0.118	2.965	8400	1.783
16744	0.143	7700	0.146	2.466	7700	1.888
16745	0.146	6900	0.122	2.062	6900	1.888
16746	1.018	8100	0.127	3.207	8100	1.852
16747	0.328	9100	0.142	2.743	9100	1.865
16748	1.068	9000	0.133	3.254	9000	1.8
16749	0.172	7700	0.107	2.426	7700	1.768
16750	0.449	8900	0.131	2.833	8900	1.8
16751	0.158	9500	0.131	2.64	9500	1.818
16752	1.284	9700	0.133	3.597	9700	1.809
16753	0.221	8100	0.137	2.558	8100	1.818
16754	0.15	8000	0.135	2.38	8000	1.777
16755	0.132	9100	0.119	2.464	9100	1.809
16756	0.244	9400	0.099	2.672	9400	1.858
16757	0.551	10000	0.104	3.313	10000	1.843
16758	4.929	10100	0.105	6.431	10100	1.843
16759	1.002	9500	0.148	3.548	9500	1.67
16760	0.167	9400	0.165	2.317	9400	1.654
16761	0.213	9400	0.145	2.668	9400	1.684
16762	0.282	9100	0.117	2.854	9100	1.735
16763	4.247	9700	0.139	6.22	9700	1.814
16764	0.731	9900	0.146	3.579	9900	1.827
16765	0.787	9600	0.152	3.046	9600	1.808
16766	0.48	10200	0.144	3.107	10200	1.816
16767	0.712	9500	0.115	3.205	9500	1.754
16768	1.709	9300	0.117	3.731	9300	1.73
16769	0.553	9900	0.162	2.861	9900	1.741
16770	0.288	10000	0.156	2.68	10000	1.741
16771	1.051	10200	0.143	3.445	10200	1.709
16772	0.173	8700	0.11	2.762	8700	1.795
16773	0.236	9200	0.119	2.531	9200	1.817
16774	0.309	7000	0.137	2.459	7000	1.791
16775	0.176	8400	0.184	2.399	8400	1.762
16776	0.157	9300	0.141	2.497	9300	1.751
16777	0.272	7900	0.105	2.434	7900	1.765
16778	0.166	8600	0.104	2.248	8600	1.814
16779	0.303	9200	0.097	2.643	9200	1.811
16780	1.405	8900	0.102	3.898	8900	1.784
16781	8.061	9600	0.16	9.786	9600	1.793
16782	0.774	8800	0.164	3.105	8800	1.948
16783	0.233	10000	0.203	2.192	10000	1.946
16784	0.231	10100	0.232	2.343	10100	1.88
16785	0.207	9500	0.231	2.21	9500	1.892
16786	0.2	9600	0.152	2.329	9600	1.895
16787	0.423	8700	0.12	2.673	8700	1.876
16788	6.292	9700	0.098	8.378	9700	1.864
16789	0.245	9700	0.098	2.787	9700	1.851
16790	0.246	9400	0.11	2.854	9400	1.885
16791	0.422	9600	0.107	2.754	9600	1.881
16792	0.354	10000	0.12	3.216	10000	1.854
16793	0.191	10000	0.121	2.732	10000	1.893
16794	0.326	9700	0.114	2.9	9700	1.812
16795	0.262	10100	0.114	2.895	10100	1.831
16796	0.914	10300	0.14	3.316	10300	1.78
16797	0.155	9500	0.139	2.564	9500	1.711
16798	0.142	9400	0.14	2.664	9400	1.747
16799	0.146	10200	0.137	2.64	10200	1.769
16800	0.152	9600	0.128	2.624	9600	1.805
16801	0.16	9800	0.122	2.721	9800	1.797
16802	0.132	9400	0.115	2.681	9400	1.824
16803	0.146	10400	0.119	2.746	10400	1.792
16804	0.128	9400	0.109	2.277	9400	1.851
16805	0.315	7700	0.108	2.383	7700	1.851
16806	2.1	9200	0.137	4.958	9200	1.787
16807	0.575	9200	0.149	2.765	9200	1.769
16808	0.698	9700	0.141	2.7	9700	1.709
16809	0.716	9900	0.167	2.718	9900	1.706
16810	0.189	9600	0.147	2.28	9600	1.712
16811	0.354	8700	0.148	2.622	8700	1.776
16812	0.584	9000	0.159	2.775	9000	1.771
16813	0.319	8900	0.146	2.595	8900	1.766
16814	0.146	9100	0.151	2.257	9100	1.797
16815	0.712	8900	0.151	2.999	8900	1.797
16816	1.314	8700	0.132	3.225	8700	1.694
16817	0.139	8900	0.145	2.194	8900	1.707
16818	0.146	7600	0.164	2.228	7600	1.741
16819	0.47	9700	0.156	2.669	9700	1.735
16820	0.147	8800	0.139	1.998	8800	1.79
16821	0.136	8600	0.12	2.527	8600	1.864
16822	0.16	9300	0.13	2.613	9300	1.839
16823	0.142	9700	0.138	2.589	9700	1.728
16824	0.144	10100	0.135	2.553	10100	1.718
16825	0.143	9600	0.134	2.613	9600	1.712
16826	0.129	9900	0.106	2.456	9900	1.701
16827	10.052	10500	0.123	12.135	10500	1.743
16828	1.678	9800	0.111	3.739	9800	1.774
16829	0.192	9600	0.102	2.634	9600	1.788
16830	0.242	9800	0.129	2.734	9800	1.793
16831	2.569	9800	0.139	4.565	9800	1.841
16832	0.221	10000	0.139	2.818	10000	1.883
16833	0.579	9800	0.157	3.015	9800	1.85
16834	0.346	9600	0.152	3.133	9600	1.858
16835	0.181	9500	0.135	2.447	9500	1.896
16836	1.149	9200	0.12	3.201	9200	1.898
16837	0.539	8900	0.122	2.675	8900	1.884
16838	0.646	9400	0.122	2.742	9400	1.865
16839	0.389	8200	0.133	2.53	8200	1.867
16840	0.123	7900	0.115	2.337	7900	1.869
16841	0.146	9400	0.101	2.297	9400	1.916
16842	1.126	9500	0.09	3.427	9500	1.902
16843	0.743	9000	0.128	3.117	9000	1.825
16844	0.154	9100	0.121	2.218	9100	1.816
16845	1.384	10000	0.116	3.538	10000	1.79
16846	0.151	9900	0.116	2.353	9900	1.773
16847	0.604	9000	0.104	2.533	9000	1.767
16848	0.611	4800	0.105	2.438	4800	1.701
16849	0.138	9400	0.102	2.109	9400	1.7
16850	0.358	9300	0.083	2.471	9300	1.735
16851	0.548	8000	0.109	2.556	8000	1.816
16852	0.129	9500	0.128	2.198	9500	1.794
16853	0.178	8900	0.101	2.481	8900	1.83
16854	0.14	9300	0.104	2.458	9300	1.801
16855	0.193	8800	0.145	2.298	8800	1.76
16856	2.349	10400	0.147	4.465	10400	1.771
16857	2.865	9900	0.155	4.573	9900	1.757
16858	2.803	10200	0.164	4.322	10200	1.723
16859	0.446	9400	0.135	2.78	9400	1.734
16860	1.525	9600	0.151	3.648	9600	1.782
16861	15.601	9900	0.184	15.042	9900	1.764
16862	2.438	9900	0.151	4.724	9900	1.742
16863	0.689	9700	0.15	2.964	9700	1.761
16864	2.155	9500	0.158	4.735	9500	1.808
16865	0.397	10100	0.144	2.752	10100	1.747
16866	4.441	10200	0.134	6.716	10200	1.702
16867	0.209	9600	0.123	2.188	9600	1.737
16868	0.156	8200	0.118	2.529	8200	1.785
16869	0.16	8200	0.129	2.159	8200	1.801
16870	0.189	9600	0.132	2.179	9600	1.806
16871	0.144	9200	0.138	2.232	9200	1.849
16872	0.488	9600	0.154	2.627	9600	1.829
16873	0.293	8400	0.156	2.291	8400	1.809
16874	0.632	9800	0.151	2.671	9800	1.727
16875	1.122	9200	0.116	3.141	9200	1.704
16876	0.173	8800	0.109	2.203	8800	1.765
16877	0.342	9400	0.105	2.498	9400	1.796
16878	0.506	9500	0.089	2.635	9500	1.805
16879	0.269	9200	0.101	2.408	9200	1.765
16880	0.464	5400	0.113	2.411	5400	1.737
16881	0.118	10200	0.104	2.277	10200	1.793
16882	0.144	9000	0.135	2.286	9000	1.819
16883	0.153	8600	0.143	2.276	8600	1.851
16884	0.136	8900	0.119	2.318	8900	1.884
16885	17.174	10400	0.127	16.61	10400	1.896
16886	0.521	10200	0.126	2.944	10200	1.807
16887	0.158	9900	0.128	2.453	9900	1.824
16888	0.449	10100	0.143	2.987	10100	1.852
16889	0.706	10100	0.115	3.071	10100	1.841
16890	0.991	10500	0.103	3.349	10500	1.876
16891	0.151	9800	0.107	2.399	9800	1.872
16892	0.871	10100	0.145	2.98	10100	1.807
16893	0.112	10500	0.1	2.214	10500	1.85
16894	1.133	10100	0.086	3.131	10100	1.815
16895	4.575	10300	0.105	6.033	10300	1.769
16896	0.187	9600	0.13	2.287	9600	1.671
16897	1.673	9400	0.107	3.325	9400	1.616
16898	0.512	9200	0.092	2.61	9200	1.658
16899	0.346	8600	0.11	2.312	8600	1.735
16900	0.282	9500	0.125	2.389	9500	1.777
16901	0.128	7400	0.13	2.138	7400	1.81
16902	0.154	8700	0.107	2.131	8700	1.858
16903	0.581	9500	0.104	2.575	9500	1.824
16904	4.19	9800	0.139	5.889	9800	1.753
16905	0.182	7300	0.136	1.997	7300	1.746
16906	0.368	5700	0.154	2.288	5700	1.746
16907	0.23	7800	0.154	2.259	7800	1.707
16908	0.211	9600	0.14	2.155	9600	1.724
16909	0.416	9500	0.129	2.408	9500	1.807
16910	0.136	9200	0.184	2.167	9200	1.764
16911	0.812	9500	0.157	2.835	9500	1.751
16912	1.474	9500	0.132	3.296	9500	1.824
16913	12.395	10100	0.162	13.166	10100	1.827
16914	0.321	9800	0.177	2.371	9800	1.769
16915	0.224	9800	0.151	2.102	9800	1.723
16916	0.4	9000	0.115	2.364	9000	1.741
16917	1.256	9300	0.121	3.112	9300	1.794
16918	2.872	10400	0.123	4.842	10400	1.794
16919	4.753	9500	0.123	6.568	9500	1.829
16920	0.345	9900	0.131	2.488	9900	1.845
16921	0.271	10000	0.147	2.345	10000	1.838
16922	1.134	10000	0.161	3.081	10000	1.83
16923	0.71	10300	0.144	3.374	10300	1.759
16924	0.131	10200	0.124	2.199	10200	1.746
16925	0.13	8900	0.126	2.305	8900	1.76
16926	0.853	10600	0.151	2.899	10600	1.803
16927	0.123	9400	0.111	2.238	9400	1.815
16928	0.133	10900	0.093	2.343	10900	1.741
16929	0.126	9500	0.104	2.36	9500	1.756
16930	0.375	10500	0.102	2.589	10500	1.813
16931	0.128	10200	0.125	2.419	10200	1.817
16932	0.687	9400	0.12	2.798	9400	1.816
16933	3.458	9900	0.106	5.138	9900	1.865
16934	0.22	10400	0.127	2.376	10400	1.945
16935	0.136	9800	0.123	2.127	9800	1.784
16936	2.626	10000	0.129	4.795	10000	1.788
16937	0.659	10000	0.134	2.67	10000	1.866
16938	0.134	9600	0.099	2.288	9600	1.799
16939	1.85	9800	0.1	4.043	9800	1.796
16940	0.142	9100	0.117	2.249	9100	1.788
16941	1.502	10100	0.134	3.445	10100	1.786
16942	0.222	9400	0.101	2.271	9400	1.87
16943	44.112	10000	0.09	37.099	10000	1.779
16944	0.297	8200	0.15	2.099	8200	1.667
16945	0.807	9300	0.136	2.486	9300	1.567
16946	0.232	9000	0.122	1.915	9000	1.54
16947	0.703	9700	0.128	2.362	9700	1.591
16948	0.13	8800	0.132	2.118	8800	1.71
16949	0.336	9700	0.114	2.413	9700	1.777
16950	0.134	10200	0.088	1.89	10200	1.811
16951	0.451	9800	0.1	2.561	9800	1.858
16952	1.704	9900	0.117	3.558	9900	1.823
16953	1.247	10000	0.133	3.231	10000	1.777
16954	0.914	9800	0.125	2.885	9800	1.741
16955	0.155	10100	0.159	2.268	10100	1.752
16956	1.123	9900	0.149	3.021	9900	1.709
16957	1.571	10300	0.13	3.694	10300	1.737
16958	0.178	9800	0.129	2.036	9800	1.853
16959	0.447	9300	0.135	2.569	9300	1.843
16960	3.177	10200	0.114	4.988	10200	1.767
16961	0.221	9400	0.11	2.456	9400	1.882
16962	0.187	9600	0.155	2.115	9600	1.833
16963	0.474	9600	0.174	2.437	9600	1.769
16964	0.364	9700	0.164	2.462	9700	1.723
16965	0.541	9100	0.14	2.479	9100	1.723
16966	2.157	10100	0.147	3.774	10100	1.756
16967	0.265	8700	0.159	2.164	8700	1.84
16968	0.277	8700	0.124	2.274	8700	1.881
16969	12.361	10200	0.147	12.692	10200	1.811
16970	24.639	10200	0.162	22.545	10200	1.817
16971	0.196	8000	0.144	2.165	8000	1.796
16972	1.177	8400	0.103	2.955	8400	1.764
16973	0.123	9800	0.12	2.054	9800	1.757
16974	0.397	9200	0.131	2.285	9200	1.763
16975	3.696	9800	0.138	5.374	9800	1.813
16976	0.149	9200	0.111	2.002	9200	1.813
16977	0.124	9300	0.094	2.278	9300	1.795
16978	0.174	10300	0.094	2.176	10300	1.797
16979	2.143	10200	0.098	4.108	10200	1.816
16980	0.15	7700	0.145	2.147	7700	1.797
16981	0.145	9500	0.141	2.464	9500	1.8
16982	0.156	8900	0.136	2.117	8900	1.908
16983	0.131	9000	0.113	2.11	9000	1.916
16984	0.313	10100	0.123	2.458	10100	1.746
16985	0.132	10400	0.107	2.237	10400	1.788
16986	0.134	10600	0.09	2.188	10600	1.862
16987	0.194	10200	0.087	2.308	10200	1.801
16988	2.863	9900	0.12	5.07	9900	1.846
16989	1.051	10300	0.14	3.309	10300	1.774
16990	0.161	10200	0.141	2.39	10200	1.864
16991	0.866	10200	0.118	2.908	10200	1.887
16992	0.213	10400	0.104	2.371	10400	1.71
16993	0.143	10400	0.121	2.202	10400	1.667
16994	0.178	9500	0.109	2.089	9500	1.567
16995	0.692	10600	0.128	2.498	10600	1.471
16996	3.44	10800	0.159	4.689	10800	1.552
16997	0.176	8600	0.157	2.058	8600	1.682
16998	0.167	9400	0.128	2.062	9400	1.791
16999	0.135	9300	0.087	2.019	9300	1.814
17000	0.724	7100	0.094	2.438	7100	1.802
17001	0.144	9500	0.137	2.107	9500	1.813
17002	1.013	9000	0.137	2.939	9000	1.778
17003	1.639	10000	0.108	3.458	10000	1.754
17004	0.178	9400	0.167	2.002	9400	1.765
17005	0.185	9600	0.163	1.997	9600	1.732
17006	0.236	10300	0.14	2.305	10300	1.8
17007	0.174	9800	0.124	2.166	9800	1.84
17008	0.162	10100	0.119	2.024	10100	1.838
17009	10.55	10200	0.122	10.559	10200	1.844
17010	2.174	9500	0.135	3.753	9500	1.845
17011	0.155	9900	0.151	2.048	9900	1.811
17012	0.152	7500	0.139	2.143	7500	1.793
17013	0.133	10400	0.122	2.233	10400	1.768
17014	0.244	9600	0.131	2.36	9600	1.727
17015	0.211	9500	0.164	2.413	9500	1.746
17016	2.453	10300	0.165	4.306	10300	1.765
17017	5.858	10600	0.149	7.361	10600	1.874
17018	0.855	10600	0.164	2.599	10600	1.822
17019	0.317	10000	0.168	2.444	10000	1.814
17020	0.365	9800	0.156	2.394	9800	1.779
17021	0.719	10300	0.113	2.631	10300	1.764
17022	0.25	10200	0.106	2.503	10200	1.766
17023	0.219	10400	0.117	2.415	10400	1.78
17024	1.529	10100	0.117	3.417	10100	1.8
17025	0.128	9700	0.095	2.311	9700	1.796
17026	0.149	10700	0.085	2.488	10700	1.83
17027	0.238	10200	0.096	2.681	10200	1.794
17028	0.146	8200	0.122	2.046	8200	1.816
17029	89.697	8600	0.151	69.729	8600	1.823
17030	68.515	9300	0.161	65.025	9300	1.77
17031	10.259	6800	0.138	11.962	6800	1.851
17032	14.788	9200	0.118	15.35	9200	1.899
17033	3.65	8100	0.144	5.619	8100	1.804
17034	2.961	8700	0.114	4.494	8700	1.824
17035	0.797	8300	0.105	2.64	8300	1.841
17036	0.265	6900	0.108	2.176	6900	1.84
17037	0.18	8300	0.119	2.08	8300	1.888
17038	0.165	10100	0.113	1.997	10100	1.887
17039	0.142	8000	0.133	2.059	8000	1.841
17040	0.136	10500	0.125	2.001	10500	1.812
17041	0.256	3900	0.127	2.826	3900	1.708
17042	0.736	5200	0.142	2.007	5200	1.676
17043	4.262	8400	0.11	29.893	8400	1.569
17044	14.373	7200	0.118	2.799	7200	1.415
17045	0.346	9400	0.157	2.026	9400	1.513
17046	29.893	9800	0.149	24.93	9800	1.663
17047	1.055	9600	0.135	2.981	9600	1.799
17048	0.156	7400	0.127	2.095	7400	1.821
17049	0.135	10300	0.106	2.324	10300	1.792
17050	1.096	9200	0.159	3.077	9200	1.792
17051	0.146	9600	0.147	2.168	9600	1.793
17052	0.144	9400	0.108	2.122	9400	1.75
17053	0.177	8600	0.151	2.037	8600	1.721
17054	1.675	9900	0.136	3.369	9900	1.727
17055	0.139	9900	0.14	2.034	9900	1.757
17056	0.251	8700	0.131	2.202	8700	1.815
17057	0.172	9500	0.121	2.062	9500	1.801
17058	0.363	8200	0.124	2.291	8200	1.807
17059	24.252	9600	0.133	23.158	9600	1.789
17060	0.394	8700	0.162	2.316	8700	1.773
17061	0.149	9700	0.14	2.182	9700	1.768
17062	0.821	10200	0.122	2.876	10200	1.752
17063	1.476	10500	0.142	3.52	10500	1.745
17064	0.429	10300	0.165	2.497	10300	1.738
17065	1.267	10100	0.161	3.341	10100	1.783
17066	0.161	9600	0.159	2.157	9600	1.827
17067	23.784	10500	0.189	23.125	10500	1.866
17068	0.393	9600	0.174	2.554	9600	1.848
17069	0.18	10100	0.162	2.149	10100	1.803
17070	0.155	10400	0.152	1.966	10400	1.771
17071	0.134	10400	0.131	2.032	10400	1.776
17072	0.153	8400	0.128	2.021	8400	1.776
17073	0.146	8600	0.12	2.004	8600	1.766
17074	1.835	10200	0.085	3.66	10200	1.795
17075	0.188	9000	0.085	2.224	9000	1.811
17076	0.179	10000	0.11	2.112	10000	1.813
17077	0.133	10000	0.125	2.095	10000	1.833
17078	0.142	9000	0.13	2.192	9000	1.823
17079	0.527	7900	0.144	2.501	7900	1.775
17080	0.83	9200	0.141	2.575	9200	1.842
17081	0.126	8000	0.14	2.074	8000	1.866
17082	1.583	9500	0.142	3.306	9500	1.838
17083	0.139	9800	0.125	2.087	9800	1.831
17084	0.128	9100	0.117	2.044	9100	1.83
17085	0.157	7400	0.107	2.131	7400	1.777
17086	0.189	7800	0.108	2.136	7800	1.888
