SPOT_LABEL	CLONE_ID	SOURCE_CLONE_ID	ORIGIN
12069	220731	CATMA5a22060	FR(INRA)
12070	220660	CATMA5a22090	FR(INRA)
12071	220948	CATMA5a41990	UTRECHT
12072	220972	CATMA5a42020	UTRECHT
12073	220949	CATMA5a42100	UTRECHT
12074	220973	CATMA5a42110	UTRECHT
12075	220996	CATMA5a42060	UTRECHT
12076	221020	CATMA5a42080	UTRECHT
12077	220997	CATMA5a42130	UTRECHT
12078	221021	CATMA5a42150	UTRECHT
12079	220786	CATMA5a31290	MAF
12080	220810	CATMA5a31310	MAF
12081	220799	CATMA5a31490	MAF
12082	220823	CATMA5a31520	MAF
12083	220846	CATMA5a31450	MAF
12084	220775	CATMA5a31470	MAF
12085	220847	CATMA5a31580	MAF
12086	220776	CATMA5a31650	MAF
12087	222399	CATMA2a12680	BERLIN
12088	222423	CATMA2a12720	BERLIN
12089	222400	CATMA2a12775	BERLIN
12090	222448	CATMA2a12940	BERLIN
12091	222447	CATMA2a12735	BERLIN
12092	222471	CATMA2a12760	BERLIN
12093	222461	CATMA2a13250	BERLIN
12094	222402	CATMA2a13300	BERLIN
12095	221179	CATMA5a51030	MADRID
12096	221203	CATMA5a51090	MADRID
12097	221180	CATMA5a51170	MADRID
12098	221204	CATMA5a51200	MADRID
12099	221227	CATMA5a51110	MADRID
12100	221156	CATMA5a51130	MADRID
12101	221228	CATMA5a51230	MADRID
12102	221157	CATMA5a51240	MADRID
12103	222525	CATMA2a19240	UK(HRI)
12104	222561	CATMA2a19270	UK(HRI)
12105	222538	CATMA2a19330	UK(HRI)
12106	222562	CATMA2a19350	UK(HRI)
12107	222490	CATMA2a19290	UK(HRI)
12108	222514	CATMA2a19310	UK(HRI)
12109	222491	CATMA2a19370	UK(HRI)
12110	222515	CATMA2a19390	UK(HRI)
12111	223389	CATMA4a19940	LAUSANNE
12112	223413	CATMA4a19960	LAUSANNE
12113	223390	CATMA4a20040	LAUSANNE
12114	223414	CATMA4a20050	LAUSANNE
12115	223437	CATMA4a19980	LAUSANNE
12116	223366	CATMA4a20000	LAUSANNE
12117	223438	CATMA4a20070	LAUSANNE
12118	223367	CATMA4a20100	LAUSANNE
12119	223691	CATMA3a11760	LAUSANNE
12120	223727	CATMA3a11790	LAUSANNE
12121	223728	CATMA3a11910	LAUSANNE
12122	224029	CATMA3a24530	MAF
12123	223668	CATMA3a11840	LAUSANNE
12124	223692	CATMA3a11860	LAUSANNE
12125	224053	CATMA3a24550	MAF
12126	224077	CATMA3a24570	MAF
12127	222830	CATMA2a33820	MADRID
12128	222854	CATMA2a33835	MADRID
12129	222831	CATMA2a33920	MADRID
12130	222855	CATMA2a33940	MADRID
12131	222783	CATMA2a33845	MADRID
12132	222807	CATMA2a33895	MADRID
12133	222784	CATMA2a33960	MADRID
12134	222808	CATMA2a33980	MADRID
12135	223099	CATMA4a02500	BERLIN
12136	223123	CATMA4a02535	BERLIN
12137	223112	CATMA4a02620	BERLIN
12138	223148	CATMA4a02650	BERLIN
12139	223147	CATMA4a02550	BERLIN
12140	223088	CATMA4a02590	BERLIN
12141	223077	CATMA4a02670	BERLIN
12142	223101	CATMA4a02685	BERLIN
12143	224472	CATMA3a50320	MAF
12144	224496	CATMA3a50340	MAF
12145	224557	CATMA3a54030	MADRID
12146	224581	CATMA3a54050	MADRID
12147	224509	CATMA3a53890	MADRID
12148	224533	CATMA3a54010	MADRID
12149	224510	CATMA3a54120	MADRID
12150	224534	CATMA3a54220	MADRID
12151	224738	CATMA4a14310	UK(HRI)
12152	224762	CATMA4a14330	UK(HRI)
12153	224739	CATMA4a14410	UK(HRI)
12154	224763	CATMA4a14440	UK(HRI)
12155	224691	CATMA4a14370	UK(HRI)
12156	224715	CATMA4a14390	UK(HRI)
12157	224692	CATMA4a14460	UK(HRI)
12158	224716	CATMA4a14475	UK(HRI)
12159	223448	CATMA4a25220	MADRID
12160	223472	CATMA4a25250	MADRID
12161	223449	CATMA4a25320	MADRID
12162	223473	CATMA4a25340	MADRID
12163	223496	CATMA4a25280	MADRID
12164	223520	CATMA4a25300	MADRID
12165	223497	CATMA4a25360	MADRID
12166	223521	CATMA4a25380	MADRID
12167	223857	CATMA3a16030	MADRID
12168	223881	CATMA3a16050	MADRID
12169	223858	CATMA3a16100	MADRID
12170	223882	CATMA3a16140	MADRID
12171	223905	CATMA3a16070	MADRID
12172	223834	CATMA3a16085	MADRID
12173	223906	CATMA3a16160	MADRID
12174	223835	CATMA3a16175	MADRID
12175	225124	CATMA1a07520	UTRECHT
12176	225148	CATMA1a07540	UTRECHT
12177	225161	CATMA1a07620	UTRECHT
12178	225090	CATMA1a07640	UTRECHT
12179	225077	CATMA1a07560	UTRECHT
12180	225101	CATMA1a07570	UTRECHT
12181	225114	CATMA1a07660	UTRECHT
12182	225138	CATMA1a07680	UTRECHT
12183	226014	CATMA1a55430	LAUSANNE
12184	225943	CATMA1a55450	LAUSANNE
12185	226027	CATMA1a55520	LAUSANNE
12186	225956	CATMA1a55600	LAUSANNE
12187	225967	CATMA1a55470	LAUSANNE
12188	225991	CATMA1a55490	LAUSANNE
12189	225980	CATMA1a55620	LAUSANNE
12190	226004	CATMA1a55640	LAUSANNE
12191	224205	CATMA3a33240	BERLIN
12192	224134	CATMA3a33270	BERLIN
12193	224123	CATMA3a33710	BERLIN
12194	224147	CATMA3a34010	BERLIN
12195	224170	CATMA3a33500	BERLIN
12196	224194	CATMA3a33690	BERLIN
12197	224171	CATMA3a34190	BERLIN
12198	224195	CATMA3a34210	BERLIN
12199	224352	CATMA3a46050	UTRECHT
12200	224376	CATMA3a46063	UTRECHT
12201	224821	CATMA4a32840	UTRECHT
12202	224845	CATMA4a32870	UTRECHT
12203	224400	CATMA3a46080	UTRECHT
12204	224797	CATMA4a32820	UTRECHT
12205	224869	CATMA4a32900	UTRECHT
12206	224798	CATMA4a32920	UTRECHT
12207	226197	CATMA1a64600	FR(INRA)
12208	226138	CATMA1a64646	FR(INRA)
12209	226210	CATMA1a64720	FR(INRA)
12210	226139	CATMA1a64740	FR(INRA)
12211	226162	CATMA1a64670	FR(INRA)
12212	226186	CATMA1a64690	FR(INRA)
12213	226163	CATMA1a64760	FR(INRA)
12214	226187	CATMA1a64780	FR(INRA)
12215	226415	CATMA5a01800	UK(HRI)
12216	226344	CATMA5a01820	UK(HRI)
12217	226416	CATMA5a01890	UK(HRI)
12218	226429	CATMA5a05150	UTRECHT
12219	226368	CATMA5a01840	UK(HRI)
12220	226392	CATMA5a01860	UK(HRI)
12221	226453	CATMA5a05170	UTRECHT
12222	226477	CATMA5a05200	UTRECHT
12223	225193	CATMA1a11440	LAUSANNE
12224	225229	CATMA1a11470	LAUSANNE
12225	225206	CATMA1a11530	LAUSANNE
12226	225230	CATMA1a11550	LAUSANNE
12227	225253	CATMA1a11490	LAUSANNE
12228	225182	CATMA1a11515	LAUSANNE
12229	225171	CATMA1a11580	LAUSANNE
12230	225195	CATMA1a11600	LAUSANNE
12231	225435	CATMA1a21010	FR(INRA)
12232	225364	CATMA1a21040	FR(INRA)
12233	225448	CATMA1a21140	FR(INRA)
12234	225377	CATMA1a21160	FR(INRA)
12235	225388	CATMA1a21080	FR(INRA)
12236	225412	CATMA1a21100	FR(INRA)
12237	225401	CATMA1a21180	FR(INRA)
12238	225425	CATMA1a21200	FR(INRA)
12239	227053	CATMA5a38050	UK(HRI)
12240	227077	CATMA5a38090	UK(HRI)
12241	227054	CATMA5a38170	UK(HRI)
12242	227078	CATMA5a38200	UK(HRI)
12243	227006	CATMA5a38130	UK(HRI)
12244	227030	CATMA5a38150	UK(HRI)
12245	227007	CATMA5a38250	UK(HRI)
12246	227043	CATMA5a38300	UK(HRI)
12247	227308	CATMA5a51950	MADRID
12248	227332	CATMA5a51970	MADRID
12249	227309	CATMA5a52030	MADRID
12250	227333	CATMA5a52050	MADRID
12251	227356	CATMA5a51990	MADRID
12252	227285	CATMA5a52010	MADRID
12253	227357	CATMA5a52070	MADRID
12254	227286	CATMA5a52095	MADRID
12255	225668	CATMA1a39860	FR(INRA)
12256	225692	CATMA1a39890	FR(INRA)
12257	225681	CATMA1a40020	FR(INRA)
12258	225705	CATMA1a40050	FR(INRA)
12259	225728	CATMA1a39920	FR(INRA)
12260	225657	CATMA1a39980	FR(INRA)
12261	225729	CATMA1a40070	FR(INRA)
12262	225658	CATMA1a40090	FR(INRA)
12263	225897	CATMA1a50170	UTRECHT
12264	225921	CATMA1a50190	UTRECHT
12265	225898	CATMA1a50290	UTRECHT
12266	225922	CATMA1a50300	UTRECHT
12267	225850	CATMA1a50210	UTRECHT
12268	225874	CATMA1a50250	UTRECHT
12269	225851	CATMA1a50370	UTRECHT
12270	225875	CATMA1a50390	UTRECHT
12271	228511	CATMA2a06000	MAF
12272	228452	CATMA2a06070	MAF
12273	228477	CATMA2a06290	MAF
12274	228513	CATMA2a06360	MAF
12275	228476	CATMA2a06090	MAF
12276	228500	CATMA2a06180	MAF
12277	228442	CATMA2a06380	MAF
12278	228466	CATMA2a06400	MAF
12279	229057	CATMA2a39780	FR(INRA)
12280	229081	CATMA2a39820	FR(INRA)
12281	229070	CATMA2a39930	FR(INRA)
12282	229094	CATMA2a39950	FR(INRA)
12283	229010	CATMA2a39850	FR(INRA)
12284	229046	CATMA2a39910	FR(INRA)
12285	229023	CATMA2a39970	FR(INRA)
12286	229047	CATMA2a40010	FR(INRA)
12287	226655	CATMA5a14820	MADRID
12288	226679	CATMA5a14840	MADRID
12289	226656	CATMA5a14910	MADRID
12290	226680	CATMA5a14930	MADRID
12291	226703	CATMA5a14860	MADRID
12292	226632	CATMA5a14870	MADRID
12293	226704	CATMA5a14950	MADRID
12294	226717	CATMA5a18390	BERLIN
12295	227125	CATMA5a42870	UTRECHT
12296	227149	CATMA5a42920	UTRECHT
12297	227138	CATMA5a43050	UTRECHT
12298	227162	CATMA5a43070	UTRECHT
12299	227090	CATMA5a43020	UTRECHT
12300	227114	CATMA5a43040	UTRECHT
12301	227091	CATMA5a43085	UTRECHT
12302	227115	CATMA5a43100	UTRECHT
12303	229387	CATMA3a03860	UK(HRI)
12304	229316	CATMA3a03880	UK(HRI)
12305	229388	CATMA3a03950	UK(HRI)
12306	229317	CATMA3a03960	UK(HRI)
12307	229340	CATMA3a03893	UK(HRI)
12308	229364	CATMA3a03910	UK(HRI)
12309	229341	CATMA3a03980	UK(HRI)
12310	229365	CATMA3a04000	UK(HRI)
12311	229772	CATMA4a30320	FR(INRA)
12312	229701	CATMA4a30340	FR(INRA)
12313	229773	CATMA4a30430	FR(INRA)
12314	229702	CATMA4a30440	FR(INRA)
12315	229725	CATMA4a30360	FR(INRA)
12316	229749	CATMA4a30400	FR(INRA)
12317	229726	CATMA4a30480	FR(INRA)
12318	229750	CATMA4a30550	FR(INRA)
12319	228651	CATMA2a19890	UK(HRI)
12320	228675	CATMA2a19910	UK(HRI)
12321	228664	CATMA2a20005	UK(HRI)
12322	228688	CATMA2a20020	UK(HRI)
12323	228711	CATMA2a19970	UK(HRI)
12324	228640	CATMA2a19990	UK(HRI)
12325	228712	CATMA2a20070	UK(HRI)
12326	228653	CATMA2a20110	UK(HRI)
12327	228862	CATMA2a31028	LAUSANNE
12328	228886	CATMA2a31034	LAUSANNE
12329	228863	CATMA2a31105	LAUSANNE
12330	228887	CATMA2a31120	LAUSANNE
12331	228910	CATMA2a31040	LAUSANNE
12332	228839	CATMA2a31060	LAUSANNE
12333	228911	CATMA2a31135	LAUSANNE
12334	228840	CATMA2a31145	LAUSANNE
12335	230025	CATMA3a17190	MADRID
12336	230049	CATMA3a17220	MADRID
12337	230026	CATMA3a17290	MADRID
12338	230050	CATMA3a17310	MADRID
12339	229978	CATMA3a17240	MADRID
12340	230002	CATMA3a17270	MADRID
12341	229979	CATMA3a17340	MADRID
12342	230003	CATMA3a17360	MADRID
12343	230668	CATMA3a55460	MADRID
12344	230692	CATMA3a55480	MADRID
12345	230669	CATMA3a55540	MADRID
12346	230693	CATMA3a55560	MADRID
12347	230716	CATMA3a55500	MADRID
12348	230645	CATMA3a55520	MADRID
12349	230717	CATMA3a55580	MADRID
12350	230658	CATMA3a55720	MADRID
12351	229610	CATMA4a25693	MADRID
12352	229634	CATMA4a25700	MADRID
12353	229623	CATMA4a25750	MADRID
12354	229647	CATMA4a25770	MADRID
12355	229658	CATMA4a25720	MADRID
12356	229587	CATMA4a25728	MADRID
12357	229671	CATMA4a25810	MADRID
12358	229600	CATMA4a25830	MADRID
12359	230235	CATMA3a26220	MAF
12360	230176	CATMA3a26250	MAF
12361	230165	CATMA3a26350	MAF
12362	230189	CATMA3a26360	MAF
12363	230200	CATMA3a26270	MAF
12364	230224	CATMA3a26320	MAF
12365	230213	CATMA3a26362	MAF
12366	230237	CATMA3ctrl27	MAF
12367	231029	CATMA1a00280	FR(INRA)
12368	231053	CATMA1a00300	FR(INRA)
12369	231030	CATMA1a00390	FR(INRA)
12370	231054	CATMA1a00420	FR(INRA)
12371	231077	CATMA1a00320	FR(INRA)
12372	231101	CATMA1a00360	FR(INRA)
12373	231078	CATMA1a00440	FR(INRA)
12374	231102	CATMA1a00460	FR(INRA)
12375	231321	CATMA1a13440	LAUSANNE
12376	231357	CATMA1a13470	LAUSANNE
12377	231334	CATMA1a13540	LAUSANNE
12378	231358	CATMA1a13560	LAUSANNE
12379	231381	CATMA1a13490	LAUSANNE
12380	231405	CATMA1a13520	LAUSANNE
12381	231382	CATMA1a13580	LAUSANNE
12382	231406	CATMA1a13600	LAUSANNE
12383	230575	CATMA3a50940	MAF
12384	230599	CATMA3a50960	MAF
12385	230576	CATMA3a51020	MAF
12386	230600	CATMA3a51040	MAF
12387	230623	CATMA3a50980	MAF
12388	230552	CATMA3a51000	MAF
12389	230624	CATMA3a51060	MAF
12390	230553	CATMA3a51080	MAF
12391	231021	CATMA4a34710	UTRECHT
12392	230950	CATMA4a34735	UTRECHT
12393	231022	CATMA4a34790	UTRECHT
12394	230951	CATMA4a34810	UTRECHT
12395	230974	CATMA4a34760	UTRECHT
12396	230998	CATMA4a34775	UTRECHT
12397	230975	CATMA4a34830	UTRECHT
12398	230999	CATMA4a34890	UTRECHT
12399	231946	CATMA1a46410	UK(HRI)
12400	231970	CATMA1a46440	UK(HRI)
12401	231947	CATMA1a46560	UK(HRI)
12402	231971	CATMA1a46580	UK(HRI)
12403	231899	CATMA1a46460	UK(HRI)
12404	231923	CATMA1a46480	UK(HRI)
12405	231912	CATMA1a46606	UK(HRI)
12406	231936	CATMA1a46630	UK(HRI)
12407	232528	CATMA5a02270	UK(HRI)
12408	232552	CATMA5a02290	UK(HRI)
12409	232529	CATMA5a02360	UK(HRI)
12410	232553	CATMA5a02385	UK(HRI)
12411	232481	CATMA5a02310	UK(HRI)
12412	232505	CATMA5a02340	UK(HRI)
12413	232482	CATMA5a02400	UK(HRI)
12414	232506	CATMA5a02420	UK(HRI)
12415	231551	CATMA1a22900	FR(INRA)
12416	231575	CATMA1a22930	FR(INRA)
12417	231552	CATMA1a23000	FR(INRA)
12418	231576	CATMA1a23020	FR(INRA)
12419	231599	CATMA1a22960	FR(INRA)
12420	231528	CATMA1a22980	FR(INRA)
12421	231600	CATMA1a23050	FR(INRA)
12422	231613	CATMA1a26940	MAF
12423	231755	CATMA1a34430	BERLIN
12424	231779	CATMA1a34460	BERLIN
12425	231756	CATMA1a34520	BERLIN
12426	231780	CATMA1a34590	BERLIN
12427	231708	CATMA1a34480	BERLIN
12428	231732	CATMA1a34500	BERLIN
12429	231793	CATMA1a40420	FR(INRA)
12430	231817	CATMA1a40440	FR(INRA)
12431	232770	CATMA5a15480	MADRID
12432	232794	CATMA5a15500	MADRID
12433	232771	CATMA5a15550	MADRID
12434	232795	CATMA5a15570	MADRID
12435	232818	CATMA5a15510	MADRID
12436	232842	CATMA5a15530	MADRID
12437	232819	CATMA5a15590	MADRID
12438	232843	CATMA5a15600	MADRID
12439	233359	CATMA5a48990	LAUSANNE
12440	233383	CATMA5a49010	LAUSANNE
12441	233360	CATMA5a49060	LAUSANNE
12442	233384	CATMA5a49080	LAUSANNE
12443	233407	CATMA5a49030	LAUSANNE
12444	233336	CATMA5a49040	LAUSANNE
12445	233408	CATMA5a49100	LAUSANNE
12446	233337	CATMA5a49120	LAUSANNE
12447	232067	CATMA1a52110	UTRECHT
12448	232008	CATMA1a52140	UTRECHT
12449	232080	CATMA1a52200	UTRECHT
12450	232189	CATMA1a60500	MADRID
12451	232032	CATMA1a52160	UTRECHT
12452	232056	CATMA1a52180	UTRECHT
12453	232213	CATMA1a60530	MADRID
12454	232237	CATMA1a60550	MADRID
12455	232561	CATMA5a06170	UTRECHT
12456	232585	CATMA5a06210	UTRECHT
12457	232562	CATMA5a06280	UTRECHT
12458	232586	CATMA5a06300	UTRECHT
12459	232609	CATMA5a06230	UTRECHT
12460	232633	CATMA5a06260	UTRECHT
12461	232610	CATMA5a06320	UTRECHT
12462	232634	CATMA5a06340	UTRECHT
12463	250001	cYIR01	APB
12464	250002	cYIR02	APB
12465	250003	cYIR03	APB
12466	250004	cYIR04	APB
12467	250005	cYIR05	APB
12468	250006	cYIR06	APB
12469	250007	cYIR07	APB
12470	250008	cYIR08	APB
12471	250009	cYIR09	APB
12472	250010	cYIR10	APB
12473	250021	uYIR3	APB
12474	250022	nYIR1	APB
12475	250015	rYIR5	APB
12476	250016	rYIR6	APB
12477	250017	rYIR7	APB
12478	250018	rYIR8	APB
12479	233540	CATMA5a57800	BERLIN
12480	233564	CATMA5a57840	BERLIN
12481	233541	CATMA5a57910	BERLIN
12482	233565	CATMA5a57950	BERLIN
12483	233588	CATMA5a57860	BERLIN
12484	233612	CATMA5a57880	BERLIN
12485	233589	CATMA5a57970	BERLIN
12486	233613	CATMA5a57990	BERLIN
12487			
12488			
12489			
12490			
12491			
12492			
12493			
12494			
12495			
12496	217855	CATMA3a19200	BERLIN
12497	217784	CATMA3a19230	BERLIN
12498	217868	CATMA3a19310	BERLIN
12499	217797	CATMA3a19330	BERLIN
12500	217820	CATMA3a19260	BERLIN
12501	217844	CATMA3a19280	BERLIN
12502	217821	CATMA3a19345	BERLIN
12503	217845	CATMA3a19360	BERLIN
12504	210574	CATMA2a32130	MADRID
12505	210515	CATMA2a32170	MADRID
12506	210528	CATMA2a32290	MADRID
12507	210564	CATMA2a32320	MADRID
12508	210539	CATMA2a32190	MADRID
12509	210575	CATMA2a32230	MADRID
12510	210673	CATMA2a40980	MAF
12511	210697	CATMA2a41000	MAF
12512	233056	CATMA5a34200	MAF
12513	233080	CATMA5a34230	MAF
12514	233057	CATMA5a34310	MAF
12515	233081	CATMA5a34350	MAF
12516	233104	CATMA5a34260	MAF
12517	233128	CATMA5a34290	MAF
12518	233105	CATMA5a34380	MAF
12519	233046	CATMA5a34430	MAF
12520	233274	CATMA5a44410	UTRECHT
12521	233310	CATMA5a44435	UTRECHT
12522	233287	CATMA5a44510	UTRECHT
12523	233311	CATMA5a44530	UTRECHT
12524	233239	CATMA5a44450	UTRECHT
12525	233263	CATMA5a44480	UTRECHT
12526	233240	CATMA5a44550	UTRECHT
12527	233264	CATMA5a44575	UTRECHT
12528	211143	CATMA4a17105	LAUSANNE
12529	211072	CATMA4a17120	LAUSANNE
12530	211061	CATMA4a17190	LAUSANNE
12531	211085	CATMA4a17210	LAUSANNE
12532	211096	CATMA4a17140	LAUSANNE
12533	211132	CATMA4a17175	LAUSANNE
12534	211109	CATMA4a17230	LAUSANNE
12535	211133	CATMA4a17250	LAUSANNE
12536	211278	CATMA4a26950	FR(INRA)
12537	211302	CATMA4a26970	FR(INRA)
12538	211291	CATMA4a27060	FR(INRA)
12539	211315	CATMA4a27080	FR(INRA)
12540	211326	CATMA4a26990	FR(INRA)
12541	211267	CATMA4a27040	FR(INRA)
12542	211339	CATMA4a27100	FR(INRA)
12543	211268	CATMA4a27120	FR(INRA)
12544	210205	CATMA2a15993	UK(HRI)
12545	210229	CATMA2a16000	UK(HRI)
12546	210218	CATMA2a16080	UK(HRI)
12547	210254	CATMA2a16110	UK(HRI)
12548	210253	CATMA2a16015	UK(HRI)
12549	210194	CATMA2a16040	UK(HRI)
12550	210195	CATMA2a16140	UK(HRI)
12551	210219	CATMA2a16155	UK(HRI)
12552	210463	CATMA2a26890	LAUSANNE
12553	210392	CATMA2a26930	LAUSANNE
12554	210476	CATMA2a27010	LAUSANNE
12555	210405	CATMA2a27030	LAUSANNE
12556	210416	CATMA2a26960	LAUSANNE
12557	210440	CATMA2a26980	LAUSANNE
12558	210429	CATMA2a27050	LAUSANNE
12559	210453	CATMA2a27070	LAUSANNE
12560	211580	CATMA3a13660	MADRID
12561	211604	CATMA3a13680	MADRID
12562	211581	CATMA3a13740	MADRID
12563	211605	CATMA3a13760	MADRID
12564	211628	CATMA3a13700	MADRID
12565	211557	CATMA3a13720	MADRID
12566	211629	CATMA3a13860	MADRID
12567	211558	CATMA3a13880	MADRID
12568	211892	CATMA3a27890	BERLIN
12569	211916	CATMA3a27910	BERLIN
12570	211893	CATMA3a28000	BERLIN
12571	211917	CATMA3a28020	BERLIN
12572	211845	CATMA3a27930	BERLIN
12573	211869	CATMA3a27950	BERLIN
12574	211846	CATMA3a28060	BERLIN
12575	211882	CATMA3a28150	BERLIN
12576	210851	CATMA4a00520	BERLIN
12577	210780	CATMA4a00550	BERLIN
12578	210973	CATMA3a04330	UTRECHT
12579	210997	CATMA3a04350	UTRECHT
12580	210816	CATMA4a00590	BERLIN
12581	210852	CATMA4a00620	BERLIN
12582	211021	CATMA3a04370	UTRECHT
12583	211045	CATMA3a04390	UTRECHT
12584	211801	CATMA3a22420	MAF
12585	211742	CATMA3a22440	MAF
12586	211814	CATMA3a22510	MAF
12587	211743	CATMA3a22540	MAF
12588	211766	CATMA3a22480	MAF
12589	211790	CATMA3a22495	MAF
12590	211767	CATMA3a22560	MAF
12591	211791	CATMA3a22580	MAF
12592	212339	CATMA4a05440	LAUSANNE
12593	212363	CATMA4a05460	LAUSANNE
12594	212340	CATMA4a05515	LAUSANNE
12595	212364	CATMA4a05530	LAUSANNE
12596	212387	CATMA4a05480	LAUSANNE
12597	212316	CATMA4a05500	LAUSANNE
12598	212388	CATMA4a05570	LAUSANNE
12599	212401	CATMA4a11540	UK(HRI)
12600	212882	CATMA1a09300	LAUSANNE
12601	212930	CATMA1ctrl56	LAUSANNE
12602	212931	CATMA1a09400	LAUSANNE
12603	212955	CATMA1a09420	LAUSANNE
12604	212966	CATMA1a09340	LAUSANNE
12605	212907	CATMA1a09370	LAUSANNE
12606	212884	CATMA1a09440	LAUSANNE
12607	212908	CATMA1a09470	LAUSANNE
12608	212139	CATMA3a47310	MAF
12609	212175	CATMA3a47340	MAF
12610	212152	CATMA3a47400	MAF
12611	212176	CATMA3a47415	MAF
12612	212199	CATMA3a47360	MAF
12613	212128	CATMA3a47380	MAF
12614	212117	CATMA3a47440	MAF
12615	212141	CATMA3a47460	MAF
12616	212621	CATMA3a37660	FR(INRA)
12617	212645	CATMA3a39420	FR(INRA)
12618	212622	CATMA3a48940	FR(INRA)
12619	212646	CATMA4a04430	FR(INRA)
12620	212669	CATMA3a42140	FR(INRA)
12621	212598	CATMA3a44590	FR(INRA)
12622	212670	CATMA4a04600	FR(INRA)
12623	212599	CATMA4a06220	FR(INRA)
12624	213424	CATMA1a36040	FR(INRA)
12625	213448	CATMA1a36210	FR(INRA)
12626	213425	CATMA1a36310	FR(INRA)
12627	213449	CATMA1a36340	FR(INRA)
12628	213377	CATMA1a36240	FR(INRA)
12629	213401	CATMA1a36290	FR(INRA)
12630	213378	CATMA1a36360	FR(INRA)
12631	213402	CATMA1a36380	FR(INRA)
12632	213906	CATMA1a62090	FR(INRA)
12633	213847	CATMA1a62160	FR(INRA)
12634	213919	CATMA1a62210	FR(INRA)
12635	213848	CATMA1a62230	FR(INRA)
12636	213871	CATMA1a62180	FR(INRA)
12637	213895	CATMA1a62190	FR(INRA)
12638	213872	CATMA1a62250	FR(INRA)
12639	213896	CATMA1a62270	FR(INRA)
12640	212838	CATMA1a05770	UTRECHT
12641	212862	CATMA1a05790	UTRECHT
12642	212839	CATMA1a05910	UTRECHT
12643	212863	CATMA1a05930	UTRECHT
12644	212791	CATMA1a05820	UTRECHT
12645	212815	CATMA1a05880	UTRECHT
12646	212792	CATMA1a05960	UTRECHT
12647	212816	CATMA1a05980	UTRECHT
12648	213211	CATMA1a23910	MAF
12649	213235	CATMA1a23940	MAF
12650	213212	CATMA1a24000	MAF
12651	213236	CATMA1a24020	MAF
12652	213259	CATMA1a23960	MAF
12653	213188	CATMA1a23980	MAF
12654	213260	CATMA1a24040	MAF
12655	213189	CATMA1a24060	MAF
12656	214352	CATMA5a12220	MADRID
12657	214376	CATMA5a12240	MADRID
12658	214353	CATMA5a12290	MADRID
12659	214377	CATMA5a12310	MADRID
12660	214400	CATMA5a12260	MADRID
12661	214329	CATMA5a12280	MADRID
12662	214401	CATMA5a12330	MADRID
12663	214330	CATMA5a12355	MADRID
12664	214714	CATMA5a36440	UK(HRI)
12665	214762	CATMA5a36460	UK(HRI)
12666	214751	CATMA5a36520	UK(HRI)
12667	214775	CATMA5a36535	UK(HRI)
12668	214786	CATMA5a36480	UK(HRI)
12669	214715	CATMA5a36490	UK(HRI)
12670	214716	CATMA5a36600	UK(HRI)
12671	214740	CATMA5a36620	UK(HRI)
12672	213512	CATMA1a42550	UK(HRI)
12673	213536	CATMA1a42590	UK(HRI)
12674	213513	CATMA1a42670	UK(HRI)
12675	213537	CATMA1a42690	UK(HRI)
12676	213465	CATMA1a42630	UK(HRI)
12677	213489	CATMA1a42650	UK(HRI)
12678	213466	CATMA1a42710	UK(HRI)
12679	213490	CATMA1a42730	UK(HRI)
12680	213802	CATMA1a58190	MADRID
12681	213826	CATMA1a58210	MADRID
12682	213803	CATMA1a58260	MADRID
12683	213827	CATMA1a58290	MADRID
12684	213755	CATMA1a58230	MADRID
12685	213779	CATMA1a58240	MADRID
12686	213756	CATMA1a58310	MADRID
12687	213780	CATMA1a58330	MADRID
12688	214980	CATMA5a45990	LAUSANNE
12689	215089	CATMA5a53800	BERLIN
12690	215173	CATMA5a53870	BERLIN
12691	215102	CATMA5a53890	BERLIN
12692	215125	CATMA5a53830	BERLIN
12693	215149	CATMA5a53850	BERLIN
12694	215126	CATMA5a53910	BERLIN
12695	215150	CATMA5a53920	BERLIN
12696	216784	CATMA2a37780	FR(INRA)
12697	216808	CATMA2a37800	FR(INRA)
12698	216785	CATMA2a37890	FR(INRA)
12699	216726	CATMA2a37930	FR(INRA)
12700	216737	CATMA2a37830	FR(INRA)
12701	216761	CATMA2a37850	FR(INRA)
12702	216786	CATMA2ctrl18	FR(INRA)
12703	216810	CATMA2a37970	FR(INRA)
12704	214199	CATMA5a03990	UTRECHT
12705	214223	CATMA5a04010	UTRECHT
12706	214200	CATMA5a04060	UTRECHT
12707	214224	CATMA5a04080	UTRECHT
12708	214152	CATMA5a04040	UTRECHT
12709	214176	CATMA5a04050	UTRECHT
12710	214237	CATMA5a07310	LAUSANNE
12711	214261	CATMA5a07330	LAUSANNE
12712	214428	CATMA5a17150	BERLIN
12713	214452	CATMA5a17170	BERLIN
12714	214513	CATMA5a20610	FR(INRA)
12715	214537	CATMA5a20625	FR(INRA)
12716	214476	CATMA5a17200	BERLIN
12717	214500	CATMA5a17210	BERLIN
12718	214561	CATMA5a20650	FR(INRA)
12719	214585	CATMA5a20670	FR(INRA)
12720	217098	CATMA3a01410	UK(HRI)
12721	217027	CATMA3a01425	UK(HRI)
12722	217016	CATMA3a01510	UK(HRI)
12723	217052	CATMA3a01540	UK(HRI)
12724	217051	CATMA3a01440	UK(HRI)
12725	217075	CATMA3a01460	UK(HRI)
